ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time
8952,Alwarpet,Chennai,Absolute Thai,1400.0,4.4,100,"Thai,Pan-Asian",Teynampet,
9014,West Marredpally,Hyderabad,Triple A Bakery,100.0,3.9,100,$$$,West Marredpally Road,70.0
9035,Powaiandheri East,Mumbai,Forks And Spoons (Gourmet Chinese & Thai),200.0,4.1,100,"Chinese,Thai,Pan-Asian,Oriental,Beverages,Snacks,Seafood,Mughlai,Tibetan,Combo,European,Turkish,Asian,British,Salads,German",Andheri East,48.0
9052,Santacruz East,Mumbai,Subway,350.0,4.4,500,"Fast Food,Salads,Snacks,Desserts,Beverages",Central Plaza Kalina,29.0
9058,Thousand Lights,Chennai,Sandy'S,700.0,4.3,500,"Desserts,Continental",Wallace Garden,54.0
9098,Nungambakkam,Chennai,Mexicano Griller,,3.9,20,,Nungambakkam,64.0
9104,Vasanth Nagar,Bangalore,Rolls On Wheels,300.0,4.3,100,Fast Food,Cunnigham Road,38.0
9113,Thousand Lights,Chennai,Tuscana Pizzeria,1200.0,4.1,50,Italian,Nugambakkam,60.0
9121,Thousand Lights,Chennai,Mamagoto,900.0,4.3,100,"Chinese,Asian,Pan-Asian,Thai,Oriental",Nugambakkam,55.0
9127,Nungambakkam,Chennai,Eatza Pizza,600.0,4.1,20,"Italian,Pizzas",Nugambakkam,58.0
9215,Bidhannagar,Kolkata,Veg Dhaba,100.0,,100,"North Indian,Indian,Combo,Chinese,Healthy Food",Salt Lake,
9235,Kasba,Kolkata,Glace Patisserie,250.0,4.4,100,"Desserts,Bakery,Salads,Continental,Fast Food,Snacks,Pastas",Near Bondel Road Shitala Mandir,68.0
9250,Gopalapuram,Chennai,Bayleaf Otg (On The Go),250.0,4.4,100,"Bengali,North Indian,Biryani,Street Food",Gopalapuram,55.0
9292,Murad Nagar,Hyderabad,Food Zone 2,300.0,4.0,500,"Mughlai,Chinese,Tandoor",Guddimmalkapur Road,46.0
9304,Redhills,Hyderabad,Rayalaseema Ruchulu,450.0,,500,"South Indian,Biryani,Rayalaseema",Lakdikapul,
9317,Andheri East,Mumbai,Food Rush,550.0,,500,"Mughlai,North Indian,Chinese",Andheri East,52.0
9344,Vadapalani,Chennai,King Sandwich,200.0,4.3,100,Fast Food,Kodambakkam,71.0
9368,Alwarpet,Chennai,Sachin Ka Dhabba,500.0,4.1,50,,Cenetoph Road,69.0
9371,Mohammed Wadi,Pune,Big Daddy'S,250.0,4.1,1000,"Fast Food,American,Italian,Beverages",Nibm Road,70.0
9390,Garfa,Kolkata,Maa Trinayani,200.0,4.2,100,"Mughlai,Indian,Chinese,Biryani",Near Lakhan Kuthir,88.0
9415,Ashok Nagar,Bangalore,Smoor,300.0,4.3,100,"Desserts,Asian,Beverages,Bakery,Italian,Continental,Pizzas,Italian-American",1Mg Road,49.0
9454,Kothrud,Pune,Cafe Eastwood,700.0,4.4,50,"North Indian,Continental",Chintamani Pride Near Citypride,58.0
9476,Kondhwa,Pune,Jazz Pizza,300.0,3.9,20,$$$,Nibm Road,
9502,T. Nagar,Chennai,10 Downing Street,1000.0,4.0,20,,T- Nagar,77.0
9577,Marol Sakinaka,Mumbai,The Bar Stock Exchange,1300.0,2.9,80,"North Indian,Mexican,Continental,Italian",Andheri East,59.0
9739,Pitampura,Delhi,Mikky Peshawari Chicken & Fish (Since 1998),,4.0,100,"North Indian,Mughlai,Tandoor,Kebabs,Indian,Beverages,Biryani,Punjabi,Seafood,Afghani,Thalis,Combo,Snacks,Barbecue,Home Food,Lucknowi",Nsp,53.0
9755,Pitam Pura,Delhi,Shake Square,250.0,3.9,50,"Ice Cream,Beverages,Fast Food,Italian,Desserts",Jd Block Ashiana Chowk,50.0
9757,Pitam Pura,Delhi,Shut Up & Eat,,4.1,100,Indian,Nsp,27.0
9777,Near Rupbani Cinema,Kolkata,Koshe Kosha-Hatibagan,500.0,4.4,100,Bengali,Near Rupbani Cinema,43.0
9781,Bhowanipore,Kolkata,Bikers Cafe,1100.0,4.2,100,,Near Forum Mall,65.0
9782,Bidhannagar,Kolkata,Legacy Of China,400.0,4.1,100,"North Indian,Chinese,Fast Food",Near Sdf Bus Stop,80.0
9786,East Kolkata Township,Kolkata,Royal Jade,450.0,4.5,500,Chinese,Near Siemens,76.0
9850,Thousand Lights,Chennai,The Marina,1500.0,4.4,100,Seafood,Nugambakkam,
9862,Santacruz East,Mumbai,Pizza Hut,300.0,3.8,500,"Pizzas,Fast Food",Bkc,33.0
9883,Vadapalani,Chennai,Hotel Pandia'S,400.0,4.2,1000,"Chettinad,North Indian,Chinese,South Indian,Biryani",Vadapalani,77.0
9911,Ashok Nagar,Bangalore,Fresh Pressery Cafe,1000.0,4.2,100,"Italian,Salads,Healthy Food,French",Cbd,33.0
9923,Thousand Lights,Chennai,Bombay Brasserie,900.0,4.3,100,Indian,Nugambakkam,48.0
9932,Mylapore,Chennai,Kaidi Kitchen,900.0,4.5,100,"North Indian,Chinese,Mexican,Italian,Thai,Lebanese",Bishop Wallers Avenue,63.0
9979,South Kolkata,Kolkata,Chopstick - Ballygunge,400.0,3.7,100,$$$,South Kolkata,64.0
9984,Lake Town,Kolkata,Chennai Xpress,300.0,4.1,500,"South Indian,North Indian,Chinese,Beverages",Near Hdfc Bank,
10062,Somajiguda,Hyderabad,Kritunga Restaurant,500.0,,1000,"Biryani,Andhra,Rayalaseema,South Indian,North Indian,Chinese",Somajiguda,52.0
10085,Murad Nagar,Hyderabad,Bakers Street,250.0,4.2,500,Bakery  Continental,Gudimalkatur Road,49.0
10094,Pulikeshi Nagar,Bangalore,Delicacy,400.0,4.2,500,"Chinese,Thai",Cox Town,56.0
10113,Anna Nagar,Chennai,Coco Jaunt 1728,500.0,4.3,50,"Bakery,Cafe",4Th Main Road,68.0
10178,Kilpauk,Chennai,Parfait Cakes N Bakes,,3.5,20,"Bakery,Desserts",Manikeshwari Road,49.0
10186,Kilpauk,Chennai,Wangs Kitchen,,4.1,100,"Chinese,Fast Food,Asian",Kellys,
10208,Rohini,Delhi,Burger King,350.0,4.3,1000,,D Mall Twin District Center,35.0
10212,Ashok Nagar,Bangalore,Hotel Tom'S Restaurant,400.0,4.4,100,"Mangalorean,Biryani,Seafood,Chinese,North Indian,Desserts,South Indian,Combo",Brigade Road,35.0
10238,Ashok Nagar,Bangalore,Smoke House Deli,800.0,4.5,500,"European,Italian,American,Pastas,Salads,Juices,Desserts,Combo",Lavelle Road,39.0
10275,Anna Nagar,Chennai,Kim Ling,,4.4,500,Chinese,Teja Tower,64.0
10285,Rohini,Delhi,Bombay Indianese Treat,300.0,2.9,80,Chinese,Prashant Vihar,61.0
10298,Sector 7 Rohini,Delhi,Chalte Firte Momos & Special Foods,200.0,3.8,100,"Chinese,Fast Food,North Indian",Sector 7,
10312,Sector 8 Rohini,Delhi,Patiala Shahi Chicken Corner,400.0,4.1,100,"North Indian,Beverages",Sector 8,36.0
10323,Prashant Vihar Rohini,Delhi,Subway,350.0,,500,"Fast Food,Salads,Snacks,Desserts,Beverages",Fun City Mall Prashant Vihar,53.0
10327,Sector 14 Rohini,Delhi,Pooran'S Ambala Wale,250.0,4.0,100,"North Indian,Chinese",Sector 14,48.0
10336,Rohini,Delhi,Chit Chat,300.0,4.3,20,"North Indian,Chinese",Dda Market Sector 13,50.0
10362,Shyam Bazar,Kolkata,Aminia- Hatibagan,500.0,4.3,1000,"Biryani,Mughlai,North Indian,Indian,Kebabs,Tandoor",Near Northland Nursing Home,50.0
10367,Shyam Bazar,Kolkata,Pizza Hut,350.0,4.1,1000,Fast Food  Pizzas,Shyambazar (218),49.0
10376,Jodhpur Park,Kolkata,Hanglaatherium,350.0,4.3,500,"Biryani,Indian",Near Sanhati Park,84.0
10389,Prashant Vihar Rohini,Delhi,Bombay Bar-Be-Que,400.0,4.2,100,Indian,Prashant Vihar,57.0
10475,Kachiguda,Hyderabad,Urban Munchies,150.0,2.9,80,"Ice Cream,Desserts",Adikmet Vidyanagar,42.0
10485,Visharant Wadi,Pune,Rk Pure Veg,300.0,3.8,500,"Mughlai,North Indian,Chinese",Tingre Nagar,62.0
10502,Visharant Wadi,Pune,Afc American Fried Chicken,300.0,,100,,Vishrantwadi Chowk,65.0
10522,Park Street Area,Kolkata,Flurys Park Street,1000.0,,100,,Park Street,45.0
10525,Ballygunge,Kolkata,The Wall,1300.0,4.1,100,,Southern Avenue,75.0
10537,Mylapore,Chennai,Grill Box,600.0,4.3,100,"Tandoor,North Indian,Chinese,South Indian",Rk Salai,58.0
10549,Bkc,Mumbai,Brijwasi Sweets Original Since 1946,150.0,4.2,100,"Street Food,Desserts,Sweets",Bkc,43.0
10575,Langford Gardens,Bangalore,Pizza Hut,600.0,3.8,100,"Pizzas,Fast Food",O'Shngness Road,36.0
10601,Ballygunge,Kolkata,6 Ballygunge Place Ballygunge,1000.0,4.5,100,Bengali,Ballygunge,71.0
10730,Banjara Hills,Hyderabad,Radisson Blu Plaza Delivery,1200.0,3.7,20,"Chinese,Biryani,North Indian",Road No 6,82.0
10731,Near 7 Point Crossing,Kolkata,Arsalan Park Circus,700.0,4.3,1000,Biryani  Mughlai  North Indian  Indian  Kebabs  Tandoor  Awadhi,Near 7 Point Crossing,51.0
10750,Lakdikapul,Hyderabad,Shahji Ka Dhaba,400.0,4.3,100,"North Indian,Chinese",Veer Nagar,44.0
10806,Andheri East,Mumbai,Gurukripa,500.0,4.3,100,$$$,Thunga Village,50.0
10834,T. Nagar,Chennai,Basil With A Twist,1500.0,4.1,50,"Continental,European,Salads,Italian",Habibullah Road,63.0
10847,Gultekdi,Pune,Kaveri,500.0,4.2,100,"Maharashtrian,Punjabi,Seafood",Market Yard,52.0
10852,Hadapsar,Pune,Indian Tadka - Taste Punjab Da,300.0,3.9,500,"North Indian,Indian,Biryani,Chinese,Punjabi",S.No. 181,76.0
10855,Ballygunge,Kolkata,Wise Owl Steak House,1000.0,4.0,50,"Continental,European",Purna Das Road Hindustan Park,75.0
10951,Mumbai,Mumbai,Hanuman Restaurant,,4.5,100,,Near Cinemax,
10972,Andheri East,Mumbai,Cocoon - Dragonfly Hotel,400.0,4.4,20,North Indian  Chinese,Chakala,59.0
11043,Alwarpet,Chennai,Truly Scrumptious,350.0,4.5,50,$$$,Ra Puram,69.0
11051,Kodambakkam,Chennai,Midnight Masala,300.0,3.8,50,"North Indian,Chinese,Biryani",Arcot Road,73.0
11092,Banjara Hills,Hyderabad,Karachi Bakery Banjara,200.0,4.1,1000,"Bakery,Pizzas,Snacks,Chinese,Italian,American,Sweets,Desserts,Beverages",Road No 1,56.0
11162,Dilsukhnagar,Hyderabad,Desi Pizza,200.0,3.9,20,,P And T Colony Road,50.0
11188,Bibwewadi,Pune,Khushboo,500.0,4.3,50,"North Indian,Chinese,Fast Food",Kondhwa,56.0
11316,Anna Nagar,Chennai,Mainland China,850.0,4.3,500,"Chinese,Oriental,Thai,Pan-Asian,Seafood,Asian,Desserts",5Th Avenue,
11322,Kodambakkam,Chennai,Kairali Kerala Mess,200.0,4.1,500,Kerala,Voc Main Road,
11510,Khar West,Mumbai,Cairo Grill,400.0,3.8,20,Lebanese  Middle Eastern,3Rd Road,52.0
11553,Habsiguda,Hyderabad,Suruchi - The Family Restaurant,500.0,4.2,500,"Biryani,North Indian,Chinese",Habsiguda Circle,58.0
11615,Park Street Area,Kolkata,The 6 Russell Street,300.0,3.8,500,"Street Food,Chinese",Near Maidan Metro Station,54.0
11723,Gandhi Nagar,Chennai,Swiss Hutte,1200.0,2.9,80,"Mediterranean,Seafood,Thai",Greams Road,50.0
11834,Punjabi Bagh,Delhi,Grillz N Gravy,500.0,2.9,80,"Chinese,Mughlai,Indian",Club Road,69.0
11858,Ballygunge,Kolkata,The Corner Courtyard,1100.0,3.6,20,"Italian,Continental",Sarat Bose Road Near Hazra,73.0
11929,Chembur,Mumbai,Blisss,300.0,4.3,100,Desserts  Fast Food  Bakery,Central Avenue Road,43.0
11941,Chembur,Mumbai,The Golden Wok,1200.0,,50,,Sion Trombay Road,48.0
11943,Chembur,Mumbai,Singh Saab,600.0,4.1,1000,$$$,Rc Marg,
12020,Sector 11 Rohini,Delhi,U.S. Burger Point,,,50,Italian,Near Himalya Public School Sector 7,56.0
12046,Himayatnagar,Hyderabad,Subway,350.0,4.3,500,"Fast Food,Salads,Snacks,Desserts,Beverages",Himayath Nagar Road,33.0
12054,Wanowrie,Pune,The Garage Grill,400.0,4.3,100,"Mughlai,Street Food",Salunkhe Vihar Road,67.0
12181,Kasba Peth,Pune,Coconut Grove,1000.0,2.9,80,,Ambedkar Bhavan Station Road,37.0
12401,Ashok Nagar,Bangalore,Portland Steak House,1500.0,4.1,50,"American,European",Off Mg Road,45.0
12434,Mumbai,Mumbai,J.J Jalebi,100.0,,500,"Desserts,Sweets",Lbs Marg,25.0
12457,Park Street Area,Kolkata,Flavours Of China,1000.0,4.5,100,"North Indian,Chinese",Park Street,67.0
12458,Park Street Area,Kolkata,One Step Up,800.0,4.6,100,Continental,Park Street,61.0
12468,Mylapore,Chennai,The Brew Room,700.0,4.7,50,Continental,Rk Salai,56.0
12614,Royapettah,Chennai,Hotel Millath,350.0,4.4,100,"Chinese,South Indian",West Cott Road,43.0
12624,Thousand Lights,Chennai,Amadora Gourmet Ice Creams,300.0,,500,"Ice Cream,Desserts",Wallace Garden,36.0
12785,Sector 10 Rohini,Delhi,Pind Balluchi,400.0,3.8,100,"Mughlai,North Indian",Metro Walk Mall,40.0
12952,Ballygunge,Kolkata,Zeeshan Park Circus,400.0,,500,"Desserts,Mughlai,Indian,Tandoor",Near 7 Point Crossing,63.0
12953,College Square,Kolkata,Food Station College Street,500.0,4.5,50,Indian  Chinese  South Indian  Continental,Opp. Medical College Gate No. 1,39.0
13008,Anna Nagar,Chennai,Pantry D'Or,850.0,4.2,100,"Italian,Continental",6Th Avenue Main Road,65.0
13079,Shalimar Bagh,Delhi,Chawla'S (Shalimar Bagh),400.0,4.2,50,$$$,Bt Market Opp. Axis Bank,64.0
13103,Sector 10 Rohini,Delhi,Berco'S,600.0,,100,"Chinese,Thai,Asian,Beverages,Desserts,Oriental,Seafood,Pan-Asian",Metro Walk Mall,39.0
13179,Kothapet,Hyderabad,Kritunga Restaurant,500.0,11.608596349160106,1000,"Biryani,Andhra,Rayalaseema,South Indian,North Indian,Chinese",Dilsukhnagar Main Road,49.0
13219,Koramangala,Bangalore,Bistro Oui,800.0,4.2,100,Continental,5Th Block,59.0
13320,Nungambakkam,Chennai,Kumarakom,450.0,4.3,500,"North Indian,Chinese,Kerala",Parsn Complex,57.0
13434,Masab Tank,Hyderabad,Cafe 555 & Aqeeq Restaurant,300.0,3.9,5000,"Biryani,North Indian,Chinese",Owaisi Pura,46.0
13488,Alwarpet,Chennai,Frootster,150.0,4.1,100,"Healthy Food,Fast Food,Beverages",Cp Ramasaway,63.0
13500,Gopalapuram,Chennai,Mandarin Chinese Restaurant,350.0,,500,Chinese,Gopalapuram,55.0
13506,Thousand Lights,Chennai,Rangi'S,500.0,4.3,100,Chinese,Nungumbakkam,53.0
13552,Banjara Hills,Hyderabad,Shadab Go,500.0,,1000,"North Indian,Biryani,Chinese",Road No 3,68.0
13571,Ballygunge,Delhii,Haji Saheb Park Circus,800.0,4.2,500,"Mughlai,North Indian,Chinese",Near Park Circus 7 Point Crossing,54.0
13578,Bidhannagar,Kolkata,The Sonnet,1200.0,2.9,80,"Indian,Chinese,Continental",Near Isl Hospital,67.0
13713,Thousand Lights,Chennai,Little Italy,1200.0,4.3,500,"Pizzas,Salads,Combo,Italian,Mexican,Desserts,Beverages",Wallace Garden,48.0
13806,Santacruz East,Mumbai,Mr. Chows,800.0,4.4,100,"Chinese,Asian,Thai,Seafood",Bkc,
13940,Himayatnagar,Hyderabad,Eagles Pizza,150.0,3.7,500,Pizzas,Himayathnagar Road,32.0
14002,Jayamahal,Bangalore,Five Star Chicken,300.0,4.3,50,Biryani,Jayamahal Extension,46.0
14017,Thousand Lights,Chennai,Haagen Dazs,500.0,4.2,50,,Palavakkam,47.0
14107,Alwarpet,Chennai,Cafe De Paris,500.0,2.9,80,Continental,Alwarpet,69.0
14108,Alwarpet,Chennai,Sushi In A Box,1500.0,4.4,100,Japanese,Alwarpet,64.0
14133,New Alipore,Kolkata,New Punjabi Hotel Ajanta,300.0,4.2,1000,"North Indian,Chinese",Opp Ajanta Cinema,86.0
14160,Kondhwa,Pune,Shee Chinese,400.0,4.3,100,"Chinese,Asian,Thai",Kubera Park Lullanagar,59.0
14333,Andheri East,Mumbai,Cafe Coffee Day,300.0,3.9,50,Beverages  Snacks  Desserts,Gokul Regency,61.0
14725,Chetpet,Chennai,Le Wrap Factorie,200.0,4.4,20,"Mexican,Continental",Chetpet,57.0
14894,Madhura Nagar,Hyderabad,Rk Sweets And Juices,200.0,4.2,50,Sweets  Desserts  Bakery  Beverages,Madhuranagar,
14920,Mylapore,Chennai,Pedreno'S,1000.0,4.1,20,"Italian,Italian-American,American",Rk Salai,60.0
14941,Aminjikarai,Chennai,Cafe Toastie Express,250.0,,20,Fast Food,Nelson Manickam Road,66.0
15012,Lake Town,Kolkata,The Pind Punjabi Dhaba,500.0,4.3,500,"Punjabi,North Indian,Tandoor,Biryani,Combo",Near Reiance Fresh,75.0
15071,Wanowrie,Pune,The Fat And The Sexy Chef,500.0,3.9,20,"American,Mexican",Kedari Petrol Pump,78.0
15083,Wadgaon Sheri,Pune,The Bohemian Kitchen,300.0,4.5,100,"American,Italian,Fast Food",Opposite Water Tank Tempo Chowk Wadgaon Sheri,73.0
15089,Anand Nagar,Pune,One Way Paratha,250.0,4.3,100,,Dahanukar Colony,73.0
15092,Anand Nagar,Pune,Pizza & Soup,500.0,2.9,80,"Italian,Pizzas,Fast Food",Anand Nagar,65.0
15121,Kothrud,Pune,Sudit Su'S Chinese,350.0,4.0,100,Chinese,Dahanukar Colony,59.0
15234,Paschim Vihar,Delhii,Hong Kong Express,450.0,4.3,100,"Chinese,Thai",Avtar Enclave Paschim Vihar,50.0
15265,Beleghata,Kolkata,Bake O Cake,400.0,,100,"Bakery,Continental,Fast Food,Desserts",Subhash Sarovar Park,49.0
15268,Bhowanipore,Kolkata,The Country House,500.0,,100,Continental  Italian  Fast Food  Beverages  Desserts,Near Forum Mall,57.0
15287,Andheri East,Mumbai,Punjab Depot,249.0,3.9,1000,"North Indian,Tandoor,Mughlai,Biryani,Snacks,Desserts,Beverages,Combo",Marolsakinaka,48.0
15367,Chembur,Mumbai,Art House - The Fern Residency,800.0,2.9,80,Chinese  North Indian  Continental  Pan-Asian  Italian  American  Tandoor  Fast Food  Desserts,Chembur,48.0
15372,Sion,Mumbai,Central Peninsula,400.0,4.4,100,,Sion Circle,47.0
15409,Dum Dum,Kolkata,Noodle Oodle,600.0,4.1,100,Chinese,Opposite Diamond Plaza Mall,83.0
15420,Elgin,Kolkata,Handa'S Restaurant,300.0,3.0,20,Indian  Chinese  Fast Food,Near Park Clinic,50.0
15553,Poongavanapuram,Chennai,Anjappar,600.0,4.0,50,"North Indian,Chinese,Chettinad,South Indian,Seafood",Egmore,34.0
15567,Egmore,Chennai,Ponnusamy Hotel,,4.2,100,"Biryani,South Indian,Tandoor",Ethiraj Salai,38.0
15617,Yerawada,Pune,Exotica,1100.0,4.1,20,"North Indian,Chinese,Mediterranean,Continental",Yerawada,64.0
15666,Rohini,Delhi,Behrouz Biryani,500.0,4.2,500,"Biryani,Mughlai,Lucknowi,Hyderabadi,Kebabs,North Indian,Persian,Desserts",Sector 8,38.0
15706,Park Street Area,Kolkata,Oasis,900.0,4.3,20,"Indian,Chinese,Continental",Near Park Hotel,61.0
15794,Sion,Mumbai,Hazara Restaurant & Bar,600.0,4.0,20,Mughlai  North Indian  Chinese  Seafood,Koliwada,53.0
15837,Bandra Area,Mumbai,Pizzaexpress,1000.0,4.2,100,"Pizzas,Pastas,Italian,European,Salads,Continental,Desserts,Beverages",Bandra Area,43.0
15846,Rohini,Delhi,Faasos,200.0,4.1,100,,Sector 8,46.0
15923,Choolaimedu,Chennai,Cafe Chef'S Paradise,450.0,4.2,20,"Italian,Chinese,Continental,Indian",Choolaimedu,67.0
15955,Sadashiv Peth,Pune,Hotel Malwani Solkadi,500.0,2.9,80,Maharashtrian,Off Tilak Road,44.0
15963,T. Nagar,Chennai,New Andhra Meals Hotel,400.0,,500,"Andhra,South Indian",T Nagar,69.0
16022,New Nallakunta,Hyderabad,New Astoria Restaurant,450.0,3.8,100,"Chinese,Biryani",Rtc Cross Road,34.0
16102,Taltala,Kolkata,Kasturi Restaurant,500.0,4.1,100,Bengali,Near New Market,59.0
16107,Ballygunge,Kolkata,Kasturi Restaurant,500.0,4.3,500,Bengali,Near Spencers Gariahat,
16118,Kondhwa,Pune,Cafe Zam Zam,250.0,4.1,1000,"Mughlai,North Indian,Chinese,Fast Food,Biryani",Kondhwa,64.0
16119,Anand Nagar,Pune,One Way Paratha,250.0,,100,"North Indian,Fast Food",Opp Fire Brigade,73.0
16141,T. Nagar,Chennai,Moonlight Takeaway & Delivery,250.0,4.0,1000,"Indian,Chinese,Tandoor",T. Nagar,
16275,Sangamvadi,Pune,Taste Of Hyderabad,350.0,3.8,100,"Biryani,Hyderabadi,North Indian,Chinese,Beverages",Dp Road,37.0
16281,Shivajinagar,Pune,Fountain Family Rest O Bar,500.0,4.4,20,"North Indian,Chinese",Off Jm Road,37.0
16296,Gopalapuram,Chennai,Sera - The Tapas Bar & Restaurant,1000.0,4.1,20,"Chinese,Continental,Spanish",Gopalapuram,60.0
16328,Shobhabazar,Kolkata,C/O. Bangali,700.0,4.2,50,"Indian,Bengali,Continental",Near 4 Point Crossing,57.0
16341,Tangra,Kolkata,Kim Ling,600.0,4.3,1000,"Chinese,Asian,Oriental,Pan-Asian,Thai,Seafood",China Town,63.0
16344,Tangra,Kolkata,Beijing,1200.0,4.2,1000,"Chinese,Asian,Oriental,Pan-Asian,Thai,Seafood",China Town,62.0
16392,Richmond Town,Bangalore,Kabab Magic,400.0,3.3,100,"North Indian,Chinese",Hosur Road,32.0
16394,Banjara Hills,Hyderabad,Exotica,1000.0,4.5,500,"Indian,Chinese,North Indian,Punjabi,Tandoor,Kebabs,Biryani,Seafood,Oriental,Desserts,Sweets,Beverages,Combo",Nbt Nagar,65.0
16448,Kothrud,Pune,Mirch Masala Resto Bar,800.0,4.5,100,$$$,Near Vandevi Mandir,
16472,Opp Padmashree Movie Hall,Kolkata,The Silk Route,400.0,,20,Chinese,Opp Padmashree Movie Hall,65.0
16489,Sarat Bose Rd,Kolkata,My Big Fat Belly,600.0,4.3,100,"Italian,American",Opposite Dugout,67.0
16493,Kalighat,Kolkata,Overdose,400.0,3.9,500,Chinese,Near Tea Trove-Desapriya Park,70.0
16498,Rajajinagar,Bangalore,Chickpet Donne Biriyani House,200.0,3.8,100,"Indian,Chinese",3Rd Stage,52.0
16506,Alwarpet,Chennai,Chap Chay - The Raintree,1200.0,4.4,50,"Chinese,Thai,Malaysian",Anna Salai,72.0
16536,Koregaon Park,Pune,Murphies,1100.0,3.9,20,"European,Italian,Continental,Healthy Food,Salads,Pizzas,Beverages",Opposite Menchies,
16561,Purasaiwakkam,Chennai,Tibbs Frankie,100.0,3.8,100,Fast Food,Purasawalkam,34.0
16577,Habsiguda,Hyderabad,Blr Food Kourt,250.0,4.1,20,"Biryani,Chinese,North Indian",Vasanth Vihar Colony,
16617,Purasaiwakkam,Chennai,Ganga Sweets,250.0,4.5,100,"North Indian,South Indian,Sweets",Purasawalkam High Road,
16637,Bandra Area,Mumbai,Capital Social,500.0,4.3,100,"Indian,Chinese,South Indian,American,Kebabs,Mughlai,Biryani,Combo",Bandra Area,46.0
16640,Santacruz East,Delhii,Behrouz Biryani,500.0,4.1,100,"Biryani,Mughlai,Lucknowi,Hyderabadi,Kebabs,North Indian,Persian,Desserts",Kalina,34.0
16659,Ballygunge,Kolkata,Chili'S American Grill & Bar,900.0,4.4,100,"American,Salads,Mexican,Italian,Steakhouse",Quest Mall,76.0
16696,Gariahat,Kolkata,Fresh-N-Up,450.0,4.4,100,Chinese,Near Golpark,66.0
16770,Koti,Hyderabad,Palace Heights,1700.0,3.8,50,"North Indian,Chinese,Biryani,Continental,Mughlai",Palace Heights Lane,44.0
16866,Rohini,Delhi,Pizza Hut,350.0,,100,Pizzas,Aggarwal City Plaza (13),37.0
16930,Ballygunge,Kolkata,Azad Hind Dhaba-Ballygunge,400.0,4.3,1000,North Indian,Ballygunge,62.0
16974,Cit Nagar,Chennai,Karaikudi Chettinadu Restaurant,300.0,3.6,20,,Ranganathan Street,78.0
17106,Bhowanipore,Kolkata,Tgi Fridays,1000.0,4.2,20,"American,Mexican",Forum Shoping Mall,67.0
17118,Ashok Nagar,Bangalore,Church Street Social,500.0,4.2,100,"Indian,Chinese,South Indian,American,Fast Food,Kebabs,Mughlai,Biryani,Combo",Church Street Road,38.0
17150,Annanagar East,Chennai,Southern Chinese Restaurant,400.0,,500,Chinese,Anna Nagar East,61.0
17155,Chennai,Chennai,Olive And Basil,500.0,3.8,100,Chinese,Egmore,37.0
17167,Indiranagar,Bangalore,Punjabi Rasoi,800.0,4.1,1000,North Indian,1St Stage,54.0
17182,Nagole,Hyderabad,Amaravathi Family Restaurant,500.0,4.1,500,"Indian,Chinese,Tandoor",Nagole Road,69.0
17183,Kothapet,Hyderabad,Spicy Hub,500.0,4.0,1000,"North Indian,Chinese",Kothapet - R.K Puram Road,51.0
17196,Ghatkopar East,Mumbai,Oasiss Cakes & Icecreams,150.0,3.9,50,,Vikrant Circle,42.0
17304,Ganganagar,Bangalore,Kfc,400.0,3.9,1000,"American,Fast Food,Snacks",Rt Nagar Main Road,53.0
17345,Huda Complex,Hyderabad,Papadams Blue,500.0,3.9,1000,"Biryani,Chinese,Andhra,North Indian,South Indian,Tandoor",Kothapet Cross Road,53.0
17346,Huda Complex,Hyderabad,Papadams Restaurant,500.0,3.8,1000,"Biryani,Chinese,Andhra,North Indian,South Indian,Tandoor",Kothapet Road,54.0
17376,Ashok Nagar,Bangalore,Glen'S Bakehouse,500.0,4.3,100,"Desserts,Bakery",Lavelle Road,34.0
17395,Sadashiv Peth,Pune,Masemari - The Fishing,1000.0,2.9,80,"Maharashtrian,Malwani,Mangalorean,Goan,Konkan",Tilak Road,39.0
17407,Indiranagar,Bangalore,Cafe Terra,299.0,4.3,100,Continental,Double Road First Stage,54.0
17456,Anna Nagar,Chennai,Sigree,700.0,4.4,100,"North Indian,Mughlai,Kebabs,Mediterranean,Greek,Turkish,Lebanese",Anna Nagar East,67.0
17466,Ramesh Nagar,Delhi,Nando'S,450.0,4.1,500,"Fast Food,Portuguese,African,Grill,Salads",North West Avenue Road,69.0
17499,Santacruz East,Mumbai,Faasos,200.0,4.2,100,"Combo,Snacks,Beverages,Desserts,Indian",Kalina,35.0
17595,Tangra,Kolkata,Khichdi Khichri,350.0,4.3,100,Indian,Near Bypass Dhaba,63.0
17602,Taltala,Kolkata,Don Giovanni'S,1300.0,4.2,100,"North Indian,Chinese,Italian,Pizzas,Thai",Opp Mocambo,62.0
17629,New Tippasandra,Bangalore,Chakum Chukum,400.0,4.3,1000,Chinese,Michael Palaya,56.0
17632,New Tippasandra,Bangalore,Waffle Magic,200.0,4.2,100,"Beverages,Desserts,Continental",2Nd Stage,57.0
17702,Santacruz East,Mumbai,Dumpling Khang,250.0,3.7,100,"Chinese,Tibetan,Street Food,Fast Food,Beverages",Vakola,42.0
17895,Tiljala,Kolkata,Red Bamboo Shoot Restaurant,500.0,4.1,100,"Chinese,Thai",Near Sd Academy,63.0
